symbol,date,open,high,low,close,volume,factor
DJI,2024-07-08,39391.98,39654.96,39278.43,39344.79,358320000,1
DJI,2024-07-09,39357.37,39492.28,39146.60,39291.97,361410000,1
DJI,2024-07-10,39272.45,39736.20,39256.72,39721.36,334180000,1
DJI,2024-07-11,39695.18,39875.60,39623.12,39753.75,361530000,1
DJI,2024-07-12,39783.28,40257.24,39783.28,40000.90,325780000,1
DJI,2024-07-15,40138.40,40351.10,40136.10,40211.72,308880000,1
DJI,2024-07-16,40263.78,40988.81,40263.78,40954.48,306390000,1
DJI,2024-07-17,40862.57,41221.98,40849.71,41198.08,433450000,1
DJI,2024-07-18,41156.56,41376.00,40597.50,40665.02,393450000,1
DJI,2024-07-19,40592.35,40626.16,40203.27,40287.53,348530000,1
DJI,2024-07-22,40414.49,40472.53,40222.77,40415.44,351670000,1
DJI,2024-07-23,40443.73,40527.89,40319.70,40358.09,287390000,1
DJI,2024-07-24,40210.63,40258.44,39807.45,39853.87,394210000,1
DJI,2024-07-25,39828.63,40438.82,39817.50,39935.07,375790000,1
DJI,2024-07-26,40140.86,40753.83,40140.86,40589.34,332070000,1
DJI,2024-07-29,40665.71,40682.49,40388.83,40539.93,272200000,1
DJI,2024-07-30,40622.13,40866.25,40529.10,40743.33,350910000,1
DJI,2024-07-31,40768.88,41198.63,40655.89,40842.79,420090000,1
DJI,2024-08-01,40916.96,41096.66,40098.57,40347.97,472030000,1
DJI,2024-08-02,40075.33,40075.33,39358.68,39737.26,827820000,1
DJI,2024-08-05,39056.19,39056.19,38499.27,38703.27,661280000,1
DJI,2024-08-06,38736.22,39449.53,38638.30,38997.66,462650000,1
DJI,2024-08-07,39230.09,39477.96,38731.51,38763.45,428250000,1
DJI,2024-08-08,38940.38,39508.40,38922.79,39446.49,376440000,1
DJI,2024-08-09,39408.06,39628.66,39230.43,39497.54,316320000,1
DJI,2024-08-12,39556.01,39587.06,39251.72,39357.01,312380000,1
DJI,2024-08-13,39445.27,39792.80,39392.41,39765.64,365560000,1
DJI,2024-08-14,39800.59,40068.75,39737.20,40008.39,317800000,1
DJI,2024-08-15,40295.74,40590.51,40295.74,40563.06,446850000,1
DJI,2024-08-16,40528.86,40726.03,40453.58,40659.76,323210000,1
DJI,2024-08-19,40670.83,40907.32,40670.83,40896.53,283890000,1
DJI,2024-08-20,40874.52,40909.38,40756.65,40834.97,299380000,1
DJI,2024-08-21,40881.03,40974.40,40738.43,40890.49,281460000,1
DJI,2024-08-22,40932.23,41026.64,40584.47,40712.78,310470000,1
DJI,2024-08-23,40879.12,41207.92,40842.96,41175.08,300080000,1
DJI,2024-08-26,41200.84,41420.05,41140.23,41240.52,249300000,1
DJI,2024-08-27,41186.28,41271.75,41109.42,41250.50,256160000,1
DJI,2024-08-28,41250.17,41351.11,40842.29,41091.42,272170000,1
